Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
tabby_brown,@tabithandk,"Account 37169064047
 It's been more than 2 hours without receiving my tokens. Do something. I'm in darkness",21-Apr,,,2,https://x.com/tabithandk,https://x.com/tabithandk
am_HHunT,@amShaddyk,"@KenyaPower_Care Hello, I recently used another token meter box from my neighbor whom we live in the same apartment with your help.  I have later on been unable to return the token box to my neighbor since the token only functions In my house. I therefore have two boxes",21-Apr,,,2,https://x.com/amShaddyk,https://x.com/amShaddyk
First time caller,@JustinMugwimi,@KenyaPower_Care Make it make sense how one can buy tokens at lunch hour and not have them sent back until supper time despite countless pleas for the organization involved to intervene? What kind of incompetence is this?  I cry for the days we used to buy from supermarkets.,21-Apr,,,2,https://x.com/JustinMugwimi,https://x.com/JustinMugwimi
karihapaul,@PaulKariha,"@KenyaPower_Care check your dm, havent been sent tokens i bought yesterday at around 3pm",21-Apr,,,2,https://x.com/PaulKariha,https://x.com/PaulKariha
Patrick Odongo,@patrickpapa,@KenyaPower_Care  I recently asked you about this and you refused to answer me. Can I know why are the token units yet the amount for the purchase is the same?,21-Apr,,,2,https://x.com/patrickpapa,https://x.com/patrickpapa
Revolution_254,@TheKenyaWatch,hi kenya power i have tried loading tokens to my meter to no avail it just indicates connecting then nothing goes back to 0.00 even when connected to a socket...meter number 54601662627. Please assist me,21-Apr,,,2,https://x.com/TheKenyaWatch,https://x.com/TheKenyaWatch
El_Nito,@Labanito254,I have also not received my tokens 4 days have already passed,21-Apr,,,2,https://x.com/Labanito254,https://x.com/Labanito254
Revolution_254,@TheKenyaWatch,hi kenya power i have tried loading tokens to my meter to no avail it just indicates connecting then nothing goes back to 0.00 even when connected to a socket...meter number 54601662627. Please assist me,21-Apr,1,,2,https://x.com/TheKenyaWatch,https://x.com/TheKenyaWatch
FIDELITY°©,@mwita_dancun,@KenyaPower_Care  I made  payement for my tokens  on 19th/04/2024 till date not yet received the confirmatory message of the units,21-Apr,,,1,https://x.com/mwita_dancun,https://x.com/mwita_dancun
SHÉIKH.,@sheikh_sheikh00,"You guys just choose to be ignorant?
Just bought my tokens twice and I'm yet to receive them, you don't open your Dms",21-Apr,,,,https://x.com/sheikh_sheikh00,https://x.com/sheikh_sheikh00
Feli wa Muriuki,@fellie_,"@KenyaPower_Care Mliamua not only will I not get tokens, 48hrs later but pia hamtajibu Dms?",21-Apr,,,,https://x.com/fellie_,https://x.com/fellie_
PETAH,@itsPetah10,@KenyaPower_Care which number should I use to change meter number to fill my token using my friend's token meter,21-Apr,,,,https://x.com/itsPetah10,https://x.com/itsPetah10
Chris Mutiso,@ChrisMutiso_,"@KenyaPower_Care  i am getting this error while buying tokens. Transaction failed, M-PESA cannot complete payment of Ksh*** to KPLC PREPAID. Organization receiving the payment is unavailable, try again later. Kindly assist",21-Apr,,,3,https://x.com/ChrisMutiso_,https://x.com/ChrisMutiso_
Kituki,@carllysto2,"@KenyaPower_Care ,where are my  tokens, SDL5UCUPRV Confirmed. Ksh200.00 sent to KPLC PREPAID for account 92108419877 on 21/4/24 at 12:03 PM New M-PESA balance is Ksh1,160.53. Transaction cost, Ksh5.00.Amount you can transact within the day is 499,300.00. Use a unique  birth as y",21-Apr,,,4,https://x.com/carllysto2,https://x.com/carllysto2
Financial Alchemy,@FundAlchemy,Hi @KenyaPower_Care my token isn't getting accepted it's only showing connecting but the token isn't working,21-Apr,,,1,https://x.com/FundAlchemy,https://x.com/FundAlchemy
Okaka,@dOkaKa_O,@KenyaPower_Care  hello please sort out my token issue. I have already dm'd the transaction detail. SDL7U0483R is the transaction code. Its was at 9.53am today,21-Apr,,,3,https://x.com/dOkaKa_O,https://x.com/dOkaKa_O
evelyn kahungu,@evelynkahungu,@KenyaPower_Care kindly issue tokens for Meter No 54606347877,21-Apr,,,4,https://x.com/evelynkahungu,https://x.com/evelynkahungu
Byegonkip,@byegonKIPKIRUI1,"@KenyaPower_Care , I paid for prepaid tokens yesterday evening up to now have received tokens, surely?",21-Apr,,,2,https://x.com/byegonKIPKIRUI1,https://x.com/byegonKIPKIRUI1
Solo Kinuthia,@solokinuthia,@KenyaPower_Care yesterday my power went off tried to load tokens receiving the message 'fault'. Kindly assist,21-Apr,,,2,https://x.com/solokinuthia,https://x.com/solokinuthia
SHÉIKH.,@sheikh_sheikh00,I bought tokens jana 9 am till now haven't received them,21-Apr,,,1,https://x.com/sheikh_sheikh00,https://x.com/sheikh_sheikh00
karanja ken,@karanjaken8,"@KenyaPower_Care Mtr:92100637922
Token:4138-5823-3894-1670-2487
Date:20240421 09:12
Units:7.15
Amt:150.00
TknAmt:87.57
OtherCharges:62.43
For Details dial *977# 
Hae am having a problem  with the token ,
Its used and. Have juh bought it knuw",21-Apr,,,1,https://x.com/karanjaken8,https://x.com/karanjaken8
Max leli,@max_leli,"@KenyaPower_Care Hi, our tokens meter was rained upon and it's not working , we are not able to load in tokens because it has switched off , kindly assist on what to do .. the meter no is 54404128388",21-Apr,,1,2,https://x.com/max_leli,https://x.com/max_leli
MUSSO,@Martoo000,@KenyaPower_Care Bought tokens for account number 37196569729 yesterday and you've not sent it yet.SDK8RON1DU,21-Apr,,,2,https://x.com/Martoo000,https://x.com/Martoo000
Oscar,@_Murats_,"@KenyaPower_Care When are you guys planning to return my token coz I've paid na sioni message yenu 
Just Disgusting",21-Apr,,,1,https://x.com/_Murats_,https://x.com/_Murats_
SHÉIKH.,@sheikh_sheikh00,Buana I bought some tokens in the morning till now sijaziona,20-Apr,,,,https://x.com/sheikh_sheikh00,https://x.com/sheikh_sheikh00
Profesa reece,@ReeceNzau,"Kindly reply dmMtr:54605942389
Token:1809-9263-4555-1967-3501
Date:20240328 17:46
Units:17.29
Amt:800.00
TknAmt:211.63
OtherCharges:588.37",20-Apr,,,,https://x.com/ReeceNzau,https://x.com/ReeceNzau
Zeddy,@Zeddy8,@KenyaPower_Care I purchased tokens 39min ago and I have not http://received.Ac no. 37207322498,20-Apr,,,,https://x.com/Zeddy8,https://x.com/Zeddy8
Moche F,@jgicheha,@KenyaPower_Care 54402800764 meter not loading tokens. Still shows 0.00,20-Apr,,,2,https://x.com/jgicheha,https://x.com/jgicheha
Zeddy,@Zeddy8,@KenyaPower_Care I purchased tokens 39min ago and I have not http://received.Ac no. 37207322498,20-Apr,,,,https://x.com/Zeddy8,https://x.com/Zeddy8
Moche F,@jgicheha,@KenyaPower_Care 54402800764 meter not loading tokens. Still shows 0.00,20-Apr,,,2,https://x.com/jgicheha,https://x.com/jgicheha
karihapaul,@PaulKariha,Bought tokens at 3pm till now. SDK3RPLW8Z Confirmed. Ksh50.00 sent to KPLC PREPAID for account 37176426098 on 20/4/24 at 3:31 PM,20-Apr,,,,https://x.com/PaulKariha,https://x.com/PaulKariha
George Kariuki,@GeorgeK91559970,@KenyaPower_Care I bought token worth 400 shillings up to now I haven't received my token from kplc,20-Apr,,,1,https://x.com/GeorgeK91559970,https://x.com/GeorgeK91559970
Clinton_Rono,@ClintRono99,I bought tokens at around midnight through equity but I have not received the token number upto now.,20-Apr,,,3,https://x.com/ClintRono99,https://x.com/ClintRono99
stardrick,@stardrick21,"I purchased token on date 15 this month but have not received token since that date olso I shared my issue on
 ua x handle but thre was no respond,account.  14467530680",20-Apr,2,2,3,https://x.com/stardrick21,https://x.com/stardrick21
maureen wanjiku,@mauryn,@KenyaPower_Care tokens are refusing to load. Screen shows connect then says connect fail. What gives?? Is there a network problem?,20-Apr,,1,1,https://x.com/mauryn,https://x.com/mauryn
C-Real! Just comments and Retweets,@obi_matere,@KenyaPower_Care hello kindly resend the token deleted mistakenly for number 37232139438,20-Apr,,,1,https://x.com/obi_matere,https://x.com/obi_matere
Dr Gódfréy Màúyà,@drmauya1,@KenyaPower_Care   meter number 54601699975 is not connecting to the tokens I bought this morning,20-Apr,1,,1,https://x.com/drmauya1,https://x.com/drmauya1
Solo Kinuthia,@solokinuthia,"@KenyaPower_Care my meter 46200861725 is showing fault when trying to load tokens. No power now, kindly assist",20-Apr,,,2,https://x.com/solokinuthia,https://x.com/solokinuthia
Teresa Atieno,@AtienoTB,I haven't been assisted yet despite sharing my email adress. I need tobuse the tokens please am running low,20-Apr,,,1,https://x.com/AtienoTB,https://x.com/AtienoTB
wife of π,@Niro_Berry,@KenyaPower_Care I bought tokens for meter number 92104427783 yesterday and I haven’t received the message till now. Could you kindly share the tokens?,20-Apr,,,3,https://x.com/Niro_Berry,https://x.com/Niro_Berry
Wakili Mose,@WakiliMose,"@KenyaPower_Care @EPRA_Ke . The Much taunted reduction in Electricity  pricing remains a mirage and absolutely NOTHING has changed.
Let not even start on the discussion on how quickly the token units get depleted...
@C_NyaKundiH @OleItumbi",20-Apr,,,1,https://x.com/WakiliMose,https://x.com/WakiliMose
Mwikali Makau,@Nashmakau,@KenyaPower_Care This is the second time i have bought tokens and haven't received them. Ata kama ni ya 50 bob no zangu please.,20-Apr,,,1,https://x.com/Nashmakau,https://x.com/Nashmakau
Douglas Kiplagat,@kipskiplagat,"Hi Ck, the first step (180.........)says success, when we enter the meter number it says failed as well as token. Kindly guide.",20-Apr,,,1,https://x.com/kipskiplagat,https://x.com/kipskiplagat
Douglas Kiplagat,@kipskiplagat,"Good morning, it goes blank and comes up with a 0.00 token amount ....the light that shows the token is below is not even there.",20-Apr,,,1,https://x.com/kipskiplagat,https://x.com/kipskiplagat
NivekNiveks‍,@omamomunala,"@KenyaPower_Care I have bought power tokens for a different meter from the one I intended, kindly assist with reversal.

Wrong Mtr:54607145783

Correct Mtr: 37228157725

Mpesa code:SDJ8POGJEA Confirmed. Ksh200.00 sent to KPLC PREPAID for account 54607145783 on 19/04/2024.",20-Apr,,,,https://x.com/omamomunala,https://x.com/omamomunala
IamGEORGE WACHIRA,@amGeorgeWachira,tried to buy tokens using my account for two days now but its not going through 56601515650,20-Apr,,,1,https://x.com/amGeorgeWachira,https://x.com/amGeorgeWachira
IamGEORGE WACHIRA,@amGeorgeWachira,what may be wrong with the account am trying to buy tokens but its not going through and am in darkness;kindly assist 56601515650,19-Apr,,,1,https://x.com/amGeorgeWachira,https://x.com/amGeorgeWachira
Its_kamah,@BenMartoe,"@KenyaPower_Care Hi Kenya power, I've tried to load my token to no avail. The network bar isn't displaying and the communication light is off despite plugging in to a socket for a long time . Kindly someone kindly assist",19-Apr,,,1,https://x.com/BenMartoe,https://x.com/BenMartoe
willy wayne,@willywayne212,Hi. I bought tokken yesterday morning for account number 37196149480 and any attempt to get it has failed. I have bought more tokken since then and I have received messages making the 977 option absolete since it only displays past 3 tokens. And I still haven't received. Please,19-Apr,,,2,https://x.com/willywayne212,https://x.com/willywayne212
$£€¥€$,@stevesirungu,@KenyaPower_Care I've bought tokens for meter no. 46201820928 I'm yet to receive the tokens,19-Apr,,,1,https://x.com/stevesirungu,https://x.com/stevesirungu
Declucie,@Decluciee,92106830273 not receiving tokens. Kindly assist,19-Apr,,,1,https://x.com/Decluciee,https://x.com/Decluciee
Declucie,@Decluciee,@KenyaPower_Care 92106830273is not accepting tokens. Kindly assist.,19-Apr,,,,https://x.com/Decluciee,https://x.com/Decluciee
Its_kamah,@BenMartoe,"@KenyaPower_Care Hi Kenya power, I've tried to load my token to no avail. The network bar isn't displaying and the communication light is off despite plugging in to a socket for a long time . Kindly assist",19-Apr,,,,https://x.com/BenMartoe,https://x.com/BenMartoe
Amoh,@amohh_snr,@KenyaPower_Care hello Kenya power I have paid my tokens but you're not responding mnataka nilale kwa Giza?,19-Apr,,,,https://x.com/amohh_snr,https://x.com/amohh_snr
Douglas Kiplagat,@kipskiplagat,"@KenyaPower_Care hey, please check what the problem is with this token meter number 14246061965 when loaded it says error @KenyaPower",19-Apr,,,3,https://x.com/kipskiplagat,https://x.com/kipskiplagat
Alvin Karani,@alvinkarani,"@KenyaPower_Care my token booth is faulty, what can I do. The numbers 789 are not working please advice",19-Apr,,,1,https://x.com/alvinkarani,https://x.com/alvinkarani
Douglas Kiplagat,@kipskiplagat,"@KenyaPower_Care hey, please check what the problem is with this token meter number 14246061965 when loaded it says error @KenyaPower",19-Apr,,,3,https://x.com/kipskiplagat,https://x.com/kipskiplagat
Alvin Karani,@alvinkarani,"@KenyaPower_Care my token booth is faulty, what can I do. The numbers 789 are not working please advice",19-Apr,,,1,https://x.com/alvinkarani,https://x.com/alvinkarani
Luvai Brenda,@luvai_brenda,@KenyaPower_Care  I have bought tokens and have not received a message from KPLC kindly assist,19-Apr,,,,https://x.com/luvai_brenda,https://x.com/luvai_brenda
Kinyua Kathukumi,@sonofman43,"Hello. I have issues with my electricity bill.
The prepay token is being exhausted at an alarming rate",19-Apr,,,2,https://x.com/sonofman43,https://x.com/sonofman43
BATOLLI~,@bato_lli,@KenyaPower_Care  can one feed token using another meter...,19-Apr,5,2,1,https://x.com/bato_lli,https://x.com/bato_lli
eggzzy420,@eggzzy420,"@KenyaPower_Care I didn't get any tokens 

SDJ3NA9VM3 Confirmed. Ksh100.00 sent to KPLC PREPAID for account 22170518215 on 19/4/24 at 11:23 AM",19-Apr,,,1,https://x.com/eggzzy420,https://x.com/eggzzy420
Masai001,@masai010,"Hello?
My meter box is kinda faulty, it fell down and broke, can use another meter box to pay my bill or rather token?
My meter number is 37232247074
Please help.",19-Apr,,,2,https://x.com/masai010,https://x.com/masai010
Masai001,@masai010,"Hello?
My meter box is kinda faulty, can use another meter box to pay my bill or rather token?
My meter number is 37232247074
Please help.",19-Apr,,,1,https://x.com/masai010,https://x.com/masai010
Wordsmith,@Watiri_W,@KenyaPower_Care I have  not yet received tokens that I bought two days ago .,19-Apr,,,1,https://x.com/Watiri_W,https://x.com/Watiri_W
Lynet,@lynetyz,"@KenyaPower_Care Hi, I am trying to feed tokens for Acc No 22180504346 but there is no response, kindly assist",19-Apr,,,3,https://x.com/lynetyz,https://x.com/lynetyz
Felixohthimbhy,@FelixMbithiMum1,"@KenyaPower_Care hallo have bought tokens And am yet to get them
MTR 14107356447",18-Apr,,,1,https://x.com/FelixMbithiMum1,https://x.com/FelixMbithiMum1
Mr. YoungMan,@myniggah50,I paid for token yesterday but till now I have not received the token,18-Apr,,,1,https://x.com/myniggah50,https://x.com/myniggah50
#EnoughIsEnough,@fartun_o,where is the text with my token,18-Apr,,,,https://x.com/fartun_o,https://x.com/fartun_o
LNN,@lawinjo,You need also sometimes you give us free tokens sio kila wakati tunanunua candle na tumelipia stima,18-Apr,,,,https://x.com/lawinjo,https://x.com/lawinjo
The Captain Viquetar,@KipkemoiVictor9,"@KenyaPower_Care purcharsed some tokens an hour ago, haven't got the tokens till now,, is there any problem with the systems?",18-Apr,,,3,https://x.com/KipkemoiVictor9,https://x.com/KipkemoiVictor9
MuDy AwUoR,@Moody_moody254,92108481778 I have paid for tokens and have not received,18-Apr,,,3,https://x.com/Moody_moody254,https://x.com/Moody_moody254
Caro Mbithe,@mbithe_caro,@KenyaPower_Care kindly action bought token for token number 37180389852 not yet received the tokens,18-Apr,,,2,https://x.com/mbithe_caro,https://x.com/mbithe_caro
