Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Steve Mwangi,@SteveMwangi_,Day in total darkness. Its an issue with the transformer from the reports. This transformer has been having issues for a year now! Surely @KenyaPower_Care .,13-Jan-22,,,,,
Josephine Awuor,@jbwuor,@KenyaPower_Care still having no lights and the transformer near us is making funny noises..acc no 01451061053.please assist,13-Jan-22,,,2,,
Henry Kidiavai,@kidiavai_henry,@KenyaPower_Care kindly bail us out on frequent transformer fuse bloling up. Neighbours have power.24921852,13-Jan-22,,,,,
Omondi,@BildadBrand,This transformer has always had issues...always. There is a time we were off for 6 months due to a faulty transformer. This issue has been escalated over and over again. Kindly  rectify this once and for all. And your regional manager at bondo office is very rude!,13-Jan-22,,,1,,
Henry Kidiavai,@kidiavai_henry,How come my neighbours have power except the four houses  from the same transformer. This is a fuse issue.,13-Jan-22,,,1,,
Jaymore,@KimathiJaymore,"Solution, additional transformer. The current one is overloaded.",13-Jan-22,,,1,,
Mama Mboga,@kenyangriot,@KenyaPower_Care could you kindly intervene. We have no power acc.17272980. We are being told it will take one week to repair the  transformer. Could you please address this issue as we have meds that require to be in the fridge. Happy to hear from you.,13-Jan-22,,,1,,
Victor Esendi,@Esendivictor,Please look into transformer installation as well. It will hopefully sort constant outages and overload in this area,13-Jan-22,,,,,
thycreditor's,@Nicholts30,We r served by a transformer from leather industries..where for now they have power bt the fuse  serving the estate  has an issue,12-Jan-22,,,1,,
Steve Mwangi,@SteveMwangi_,"Witeithie estate, kibute, transformer problems since forever. Here having power in your house these days is a favour from midday to midnight no power..",12-Jan-22,,,1,,
Raffy,@muiakalbanus,A transformer next to Karen  hospital blew-up  during the day in rongai. Thats what u missed.,12-Jan-22,2,,2,,
SHALL- MA-NDA-TORY,@wangari_____,"@KenyaPower_Care Good evening.  There's a transformer outside Cleanshelf Supermarket,Kikuyu Town that is removing (Inatoa) sparks.",12-Jan-22,,,,,
254Viking,@254_Viking,@KenyaPower_Care this has just happened in Syokimau-Katani Road!! A transformer blew just after lights came back!,12-Jan-22,,1,,,
Total Man (Karnet),@KevinsBiwott,"@KenyaPower_Care, no power in Koilong'et, Rurigi and Olaare areas of Ainabkoi constituency. Transformers have blown off. Do something.",12-Jan-22,,,,,
Caroline Kariamatu,@CKariamatu,"@KenyaPower_Care 
Following the power outage yesterday our transformer Exploded and Upto now the power has not been restored.meter number 21193081 umoja innercore around nabuto area channel O.",12-Jan-22,,,1,,
254Viking,@254_Viking,@KenyaPower_Care this has just happened in Syokimau-Katani Road!! A transformer blew just after lights came back!,12-Jan-22,,1,,,
Total Man (Karnet),@KevinsBiwott,"@KenyaPower_Care, no power in Koilong'et, Rurigi and Olaare areas of Ainabkoi constituency. Transformers have blown off. Do something.",12-Jan-22,,,,,
Caroline Kariamatu,@CKariamatu,"@KenyaPower_Care 
Following the power outage yesterday our transformer Exploded and Upto now the power has not been restored.meter number 21193081 umoja innercore around nabuto area channel O.",12-Jan-22,,,1,,
Duke of Mathira,@iKaeyM,@KenyaPower_Care lights are out along Amasya Crescent for a third consecutive day just cause your transformer keeps blowing,12-Jan-22,,,1,,
Nita,@nitawekesa,I think a transformer or something blew after lights came back for a couple of minutes.,12-Jan-22,,,1,,
life teachings,@taughtbylife_ke,"Hi. The power supply was restored last evening. A field team worked on the transformer. Thank you. The trees may still affect the power lines though, please have that bit sorted to avoid recurring power outages.",12-Jan-22,,,,,
Kiki-joe Mbugua,@KikijoeMbugua,Why can't you guys just add one more transformer at Obama Estate near kayole junction? The current transformer is overloaded and every time there is power loss in one line then after its repaired the other one gets lost and you take like forever to repair @KenyaPower_Care,12-Jan-22,,,,,
Mzito Chege,@Mzitomaxi,@KenyaPower_Care  no power side yesterday. Seems a problem at Transformer as low voltage and unstable power. 87n near supreme,12-Jan-22,,1,,,
Kevin,@Kevin953367801,"They acted ,took away our faulty transformer, when are you going to replace a new one?thanks for responding asap I am now a satisfied customer",11-Jan-22,,,,,
Mike the Engineer,@Mikey_Muchai,@KenyaPower_Care  installed a new transformer at karura ka ny'ungu along st tito next to brooke house but now no lights again... Look on that please,11-Jan-22,,1,1,,
Teddy Obiero,@teddyobiero,We expect the transformer to be replaced tonight. You must stop joking. @StateHouseKenya,11-Jan-22,,,1,,
Jayc Gatebe,@JaycGatebe,@KenyaPower_Care Transformer along Nyumba Moja Road has exploded causing fire on CITAM Karen grounds. Kindly hut urgently attend to this before its too late. Thanks,11-Jan-22,,,1,,
Dennis Ondieki,@denn_ondieki,Huge power surge on nyumba moja Road Karen. Transformer has exploded and caught fire. Please send assistance immediately.,11-Jan-22,1,,,,
Noah Nasiali-Kadima,@Nasiali_N,"@KenyaPower_Care How long does it take to replace a fuse next to a transformer in Kitengela?
Your staff have been “On the way” from yesterday 2pm.
Your numbers are not being answered 0208074515
0722221476",11-Jan-22,,,1,,
chesinga'nga Kennedy™KE 󱢏,@Chesingak,@KenyaPower_Care Residents of Kabokwa Kaboi kaptumo ward are in Darkness after thieves stolen Kenya Power transformer in the area on Monday night leaving them in shock,11-Jan-22,5,1,2,,
Wilson Chege aka Baba Triple E,@sheixea_bavis,"@KenyaPower_Care Ref number 7551289...... Instead of telling us the truth all you do is lie the TECHNICIANS are on ground. A very mature CA has informed me the issue is on the transformer, Twitter me wacaneni na uongo kama politicians",10-Jan-22,,,,,
Truth,@Mufutu5,"@KenyaPower_Care I am 70M from transformer. I requested power connection and was given a quotation of KSH 123,000 ..are you people for real? I went to your offices and somr rude secretary told me one pole costs 70,000 na after I insisted how she told kplc sio ya kwenu #KPLC",10-Jan-22,,,,,
Noah Nasiali-Kadima,@Nasiali_N,"@KenyaPower_Care How long does it take to replace a fuse next to a transformer in Kitengela?
Your staff have been “On the way” from yesterday 2pm.
Your numbers are not being answered 0208074515
0722221476",11-Jan-22,,,1,,
chesinga'nga Kennedy™KE 󱢏,@Chesingak,@KenyaPower_Care Residents of Kabokwa Kaboi kaptumo ward are in Darkness after thieves stolen Kenya Power transformer in the area on Monday night leaving them in shock,11-Jan-22,5,1,2,,
Wilson Chege aka Baba Triple E,@sheixea_bavis,"@KenyaPower_Care Ref number 7551289...... Instead of telling us the truth all you do is lie the TECHNICIANS are on ground. A very mature CA has informed me the issue is on the transformer, Twitter me wacaneni na uongo kama politicians",10-Jan-22,,,,,
Truth,@Mufutu5,"@KenyaPower_Care I am 70M from transformer. I requested power connection and was given a quotation of KSH 123,000 ..are you people for real? I went to your offices and somr rude secretary told me one pole costs 70,000 na after I insisted how she told kplc sio ya kwenu #KPLC",10-Jan-22,,,,,
Irene WK,@wanjiruirenek,@KenyaPower_Care no power at Kimbo for 2days. A place we paid 1.5M to get a new transformer! Many calls and no response,10-Jan-22,,,,,
Teargas3d Baddi3™,@LOgwalla,@KenyaPower_Care transformer imeblow hapa Pangani.... Is it possible your overtime people can come look into it?,10-Jan-22,,1,1,,
Ombonyo Newton,@Ombonyo_,"Still no power, the issue is with the transformer supplying power to some parts and excluding the other parts including where reference number 7546918 has been reported.",10-Jan-22,,,1,,
life teachings,@taughtbylife_ke,Good afternoon. Kindly assist and restore our power supply. The outage (A/C 14418408) is recurring due to trees causing power lines to touch when it gets windy and this is affecting the transformer tied to our premises.,10-Jan-22,,,1,,
MKM,@michaelkiria1,"@KenyaPower_Care  kindly share your response period or SLA for a reported, recorded incident  for faulty meter or transformer technical issues. Also laid down procedure for the same. Am sure this two are the mainly experienced issues within majority areas. That require quick fix",10-Jan-22,,,,,
Riek Machar,@RiekMachar3,"@KenyaPower_Care some aggressive sound has come out from a transformer in Riat Kisumu, near kwa victor center.  i dont know whether it's a short circuit or not. The power is currently off. Kindly send your teams immediately.",10-Jan-22,,,1,,
Nyandia Nderitu,@nderitu_nyandia,"Thank you but this is happening way too often! The Diani office has all matter of stories. Mara transformer is overloaded, mara people are stealing power so they switch off the line...... I mean, it's unacceptable! Some of us work from home and it's getting frustrating.",9-Jan-22,,,,,
Eric Chuma,@gichukichuma,"Any feedback? Apparently your team was here earlier disconnected some components on the power line right above the transformer, said they would be back, but have not yet returned.",9-Jan-22,,,1,,
Clemency Mawondo,@MsMawondo,Since yesterday evening? Don't you think it's endangering our lives especially because the transformer is just outside our house? Please treat this with the urgency it deserves! Na ni January....we cannot afford to throw food away,9-Jan-22,,,1,,
Clemency Mawondo,@MsMawondo,@KenyaPower_Care it's been two days without electricity and it's quite frustrating! Transformer 7179 fuses keeping blowing and nothing has been done yet! We have called the emergency numbers and all we keep getting are escalations! Reference number 7549162.,9-Jan-22,,,3,,
Miriam Kebito,@MKebito,7549418 Apparently a Mr Wambiri has to mobilise a team to come sort the transformer issue Kindly advise him to sort us out as this is the second day without power,9-Jan-22,,,1,,
Tembogeoffrey,@TemnoGeoffrey,@KenyaPower_Care LIMURU ares has been engulfed in darkness for the last two days between 7pm &9pm .Why can't you people  dob somethingà to rectify this problem.If it's your old transformers being overloaded during  peak hours why don't you upgrade them .This Town is developing,8-Jan-22,,,,,
Kasiva,@MulliKasiva,@KenyaPower_Care power outage since 1 pm. Complaint reference number is 7548487. We are informed it is a transformer issue. When can this be resolved?,8-Jan-22,,,1,,
Clemency Mawondo,@MsMawondo,Since yesterday evening? Don't you think it's endangering our lives especially because the transformer is just outside our house? Please treat this with the urgency it deserves! Na ni January....we cannot afford to throw food away,9-Jan-22,,,1,,
Clemency Mawondo,@MsMawondo,@KenyaPower_Care it's been two days without electricity and it's quite frustrating! Transformer 7179 fuses keeping blowing and nothing has been done yet! We have called the emergency numbers and all we keep getting are escalations! Reference number 7549162.,9-Jan-22,,,3,,
Miriam Kebito,@MKebito,7549418 Apparently a Mr Wambiri has to mobilise a team to come sort the transformer issue Kindly advise him to sort us out as this is the second day without power,9-Jan-22,,,1,,
Tembogeoffrey,@TemnoGeoffrey,@KenyaPower_Care LIMURU ares has been engulfed in darkness for the last two days between 7pm &9pm .Why can't you people  dob somethingà to rectify this problem.If it's your old transformers being overloaded during  peak hours why don't you upgrade them .This Town is developing,8-Jan-22,,,,,
Kasiva,@MulliKasiva,@KenyaPower_Care power outage since 1 pm. Complaint reference number is 7548487. We are informed it is a transformer issue. When can this be resolved?,8-Jan-22,,,1,,
Jaymore,@KimathiJaymore,@KenyaPower_Care @KenyaPower Power flactuation along Mutarakwa road. This is a recurring problem. A month barely goes by. Is it a faulty transformer or poor workmanship?,8-Jan-22,,,2,,
SékouRubadiri,@SRubadiri,"@KenyaPower_Care @KenyaPower No Lights On Pofu Road, Possibly Your Transformer is Down ??",7-Jan-22,,,1,,
Capitan,@japondo,"@KenyaPower_Care why has it been difficult to fix the outages in donholm greenfields account no. 833408? What did you do to the line, the transformer...heck what did you do now that the constant blackouts of 2021 are back?",7-Jan-22,,,1,,
Paul Harrison,@Mtwapaman,"@KenyaPower_Care
Mtwapa, Acc 36549756 Our power has been off for 2 hours. Transformer next to Global African. Kenya Power Mtwapa not answering phone",7-Jan-22,,,1,,
Unfilteredwithlina,@unfilteredwith1,"@KenyaPower_Care You guys come on, I have sent enough tweets about the transformer explosion in Matasia,Ngong! Kwani .. you keep deleting them!",7-Jan-22,,,1,,
Unfilteredwithlina,@unfilteredwith1,"@KenyaPower_Care please o, can someone kindly investigate the explosion of the transformer at Matasia , Ngong!!!!! And if we will ever have electricity again!!",7-Jan-22,,,,,
Gifts & Essentials,@GiftsEssentials,@KenyaPower_Care ...how is my mother without power for 4 days.....Ati your people came to take the transformer to repair it.,7-Jan-22,,,1,,
Mwish,@MutungiRael,"@KenyaPower_Care Blackout... Transformer failure... Metre no
14140833576... Kindly assist",7-Jan-22,1,,1,,
Gitonga wa Nyagah,@GitongawaNyagah,Waiting. Second day. Mazoea. Just add transformers,7-Jan-22,,,1,,
